coach_type,phase,section,task
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Destination (2.5mm x 125mm x 625mm)
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Sole bar (6mm x 135mm x 600mm)
Power Car,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Plate Stencil (2.5mm x 125mm x 800mm)
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Remove Asbetos (Interior and Exterior) If Applicable
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip big
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip small
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Commode Handles
Power Car,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Renew Corrugated Metal Floor
Power Car,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew GRP pane & shroud including window rubber
Power Car,Completion,BUP,Bodywork & Attachments (Excl. Interior Trim) - Rubber Stop Bumper
Power Car,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repair Gutters
Power Car,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Body (Side and ends)
Power Car,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Roof
Power Car,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Stencilling
Power Car,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Tail Light & Wing Light (LED Type)
Power Car,Completion,Testing & Commissioning,Bodywork & Attachments (Excl. Interior Trim) - Vehicle Compliance (To Pass Structure Gauge)
Power Car,Completion,QC,Bodywork & Attachments (Excl. Interior Trim) - Water Test Coaches Exterior
Power Car,Completion,BUP,Bogies - Axle Boxes (Adaptor) Examine/Repair
Power Car,Completion,BUP,Bogies - Axle Boxes Renew
Power Car,Completion,BUP,Bogies - Bogie Central Bearing Assembly examine
Power Car,Completion,BUP,Bogies - Bogie Overhaul
Power Car,Completion,BUP,Bogies - Bolster Central Flat and Vertical sleeve Liners Renew
Power Car,Completion,BUP,Bogies - Double Webb Spring Cub - Renew
Power Car,Completion,BUP,Bogies - Earth Straps
Power Car,Completion,BUP,Bogies - Fit New Anchor bolts
Power Car,Completion,BUP,Bogies - Fit New Swing hanger
Power Car,Completion,BUP,Bogies - Pedestal Liners - Renew
Power Car,Completion,BUP,Bogies - Safety Loops
Power Car,Completion,BUP,Bogies - Side Friction
Power Car,Completion,BUP,Bogies - Snubbers Houdaille - Refurbish
Power Car,Completion,BUP,Bogies - Snubbers Houdaille - Renew
Power Car,Completion,BUP,"Bogies - Springs Class 6'9"" Bogies Bolster New"
Power Car,Completion,BUP,"Bogies - Springs Class 6'9"" Bogies Equalising Beam New"
Power Car,Completion,BUP,Bogies - Springs Class 7' Bogies Bolster New
Power Car,Completion,BUP,Bogies - Springs Class 7' Bogies Equalising Beam New
Power Car,Completion,BUP,Bogies - Springs Test & Refurbish
Power Car,Completion,Coach Build,Doors - Fit Reclaimed Doors (Baggage Van)
Power Car,Completion,Coach Build,Doors - Repair Hinge Swing Loading Doors
Power Car,Completion,Coach Build,Doors - Sliding Door (KP-1 and K-54) New
Power Car,Completion,Coach Build,Doors - Sliding Door (KP-1 and K-54) Refurbish
Power Car,Completion,Testing & Commissioning,General - Assemble Coach Complete & Stationary Functional test
Power Car,Completion,Testing & Commissioning,General - Test Coach Under Working Conditions & Road Certificate
Power Car,Completion,Testing & Commissioning,General - Weighing of coach
Power Car,Completion,Coach Build,Heating & Ventilation - Ceiling Ventilator Grill powder coat overhaul
Power Car,Completion,Coach Build,Heating & Ventilation - Ceiling Ventilator Grill renew
Power Car,Completion,Coach Build,Heating & Ventilation - Receiver External
Power Car,Completion,Coach Build,Heating & Ventilation - Renew Ventilator Grill Sleeve
Power Car,Completion,Coach Build,Heating & Ventilation - Vent Air Breather
Power Car,Completion,Coach Build,Interior Trim/Fittings- Body side & Ceiling Insulation
Power Car,Completion,BUP,Interior Trim/Fittings- Bogie Pin Cover Plate
Power Car,Completion,Structural,Interior Trim/Fittings- Construct Control Room
Power Car,Completion,Structural,Interior Trim/Fittings- Convert KP-1 Van to Power Car
Power Car,Completion,Paint Works,Interior Trim/Fittings- Decal Renew (All Interior)
Power Car,Completion,Coach Build,Interior Trim/Fittings- Fire Extinguisher station (Strap & Partition)
Power Car,Completion,Electrical,"Interior Trim/Fittings- GENERATOR DIESEL - including alternator, base Frame, exhaust and cowling"
Power Car,Completion,Coach Build,Interior Trim/Fittings- Louvre Set Stainless Steel
Power Car,Completion,Paint Works,Interior Trim/Fittings- Paint Interior Complete
Power Car,Completion,Coach Build,"Interior Trim/Fittings- Plate, Perforated, Aluminum (Intrior clading)"
Power Car,Completion,Coach Build,"Interior Trim/Fittings- Renew Aluminium Mouldings (Sides, Ends) & (Compartments, corridors)"
Power Car,Completion,Coach Build,Interior Trim/Fittings- Renew Aluminium Mouldings roof (All Types)
Power Car,Completion,Coach Build,Interior Trim/Fittings- Sonic Liner for sound attinuation
Power Car,Completion,Paint Works,Interior Trim/Fittings- Warning Notices (All Interior)
Power Car,Completion,BUP & Structural,Plumbing (Water & Toilets) - Hanger Brackets and Stays for Tanks - Renew
Power Car,Completion,BUP,Underframe Equipment- Back Stop - Renew
Power Car,Completion,BUP,Underframe Equipment- Coupler Release Wire
Power Car,Completion,BUP,Underframe Equipment- Coupler Renew Complete
Power Car,Completion,BUP,Underframe Equipment- Diesel Fuel tanks including Additional bracketry
Power Car,Completion,BUP,Underframe Equipment- Draw Gear System Overhaul complete
Power Car,Completion,BUP,Underframe Equipment- Emergency Coupling Bracket examine
Power Car,Completion,BUP,Underframe Equipment- Fuel Line Kit
Power Car,Completion,BUP,Underframe Equipment- Guide Coupler Renew
Power Car,Completion,BUP,Underframe Equipment- Guide Vestibule Buffer Rod Inner & Outer Renew
Power Car,Completion,BUP,Underframe Equipment- Key stone Hydraulic Cushioning unit (KP-1 Type)
Power Car,Completion,BUP,Underframe Equipment- Pull rod wheel
Power Car,Completion,BUP,Underframe Equipment- Renew 2 x Coupler shank bush
Power Car,Completion,BUP,Underframe Equipment- Renew Carrier Plate
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Knuckle
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Knuckle Pin
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Lock
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Lock Lifter
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Lock Lifter lever
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Lock Lifter Pin
Power Car,Completion,BUP,Underframe Equipment- Renew Coupler Wearing Plate
Power Car,Completion,BUP,Underframe Equipment- Renew Rear Yoke
Power Car,Completion,BUP,Underframe Equipment- Renew Side Lever Pin
Power Car,Completion,BUP,Underframe Equipment- Renew Side Plungers
Power Car,Completion,BUP,Underframe Equipment- Repair UnderFrame (to quote for add work)
Power Car,Completion,BUP,"Underframe Equipment- Repair underFrame cradles, cabinets & covers"
Power Car,Completion,BUP,Underframe Equipment- Side Plunger Guide Bracket and Spring
Power Car,Completion,BUP,Underframe Equipment- Stops Front & Loose Renew
Power Car,Completion,BUP,Underframe Equipment- Support Brackets & Safety' loops overhaul
Power Car,Completion,BUP,Underframe Equipment- UnderFrame Examine
Power Car,Completion,BUP,Underframe Equipment- Vestibule Buffer Refurbish
Power Car,Completion,BUP,Underframe Equipment- Vestibule Buffer Renew
Power Car,Completion,BUP,Underframe Equipment- Vestibule Buffer Rod Refurbs.
Power Car,Completion,BUP,Underframe Equipment- Vestibule Buffer Rod Renew
Power Car,Completion,BUP,Underframe Equipment- Yoke & Coupler Pin Renew
Power Car,Completion,BUP,Underframe Equipment- Yoke Front Renew
Power Car,Completion,BUP,Underframe Equipment- Yoke Rubber (Springs) Renew
Power Car,Completion,BUP,Underframe Equipment- Yoke Rubber Follower Block Renew
Power Car,Completion,BUP,Vacuum - Brake Blocks Renew
Power Car,Completion,BUP,Vacuum - Brake Rigging Bogie overhaul
Power Car,Completion,BUP,Vacuum - Handbrake Overhaul
Power Car,Completion,BUP,Vacuum - Renew Stand Pipes (Gooseneck)
Power Car,Completion,BUP,Vacuum - Renew Vacuum Brake Release wire Arrange.
Power Car,Completion,BUP,Vacuum - Slack Adjusters 19DJ Overhaul
Power Car,Completion,BUP,Vacuum - Slack Adjusters DRV10 450DJ Overhaul
Power Car,Completion,BUP,Vacuum - Slack Adjusters Fit New DRV10 450DJ
Power Car,Completion,BUP,Vacuum - Slack Adjusters Fit New Knorr Bremse KRD2A-500AR
Power Car,Completion,BUP,Vacuum - Slack Adjusters KRD2A-500 Overhaul
Power Car,Completion,BUP,Vacuum - Trunion & Brackets
Power Car,Completion,BUP,Vacuum - UnderFrame Brake Rigging overhaul
Power Car,Completion,BUP,"Vacuum - Upgrade Vacuum Cylinder (Oversize) Cl.3,5&7"
Power Car,Completion,BUP,Vacuum - Vacuum Chamber B17 Overhaul
Power Car,Completion,BUP,Vacuum - Vacuum Chamber B17 Renew
Power Car,Completion,BUP,Vacuum - Vacuum Cylinder Overhaul
Power Car,Completion,BUP,Vacuum - Vacuum Cylinder Piston Rod renew
Power Car,Completion,BUP,Vacuum - Vacuum Cylinder Renew
Power Car,Completion,BUP,Vacuum - Vacuum Hoses Renew
Power Car,Completion,BUP,Vacuum - Vacuum Piping - Patches
Power Car,Completion,BUP,Vacuum - Vacuum Piping - Repair Replace Ends
Power Car,Completion,BUP,Vacuum - Vacuum Piping Renew
Power Car,Completion,BUP,Vacuum - Vacuum Test and Brake adjustment
Power Car,Stripping,BUP,Bogie Frame
Power Car,Stripping,BUP,Coach Sole bar
Power Car,Stripping,BUP,Loose Components
Power Car,Stripping,BUP,UnderFrame
Power Car,Stripping,Coach Build,Exterior
Power Car,Stripping,Coach Build,Interior
Power Car,Stripping,Coach Build,Roof
Power Car,Stripping,Electrical,Components
Power Car,Stripping,Electrical,Wiring
Power Car,Stripping,QC,Documentation
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - 95 Square Cabling for Mainline
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Body Framework repairs
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Commode Handles Overhaul
Sitter,Completion,QC,Bodywork & Attachments (Excl. Interior Trim) - Complete Coach Strip
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Convert Sleeper to Sitter (Body steel work)
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Electrical Conduits - Renew
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Exterior Steps Inspect and overhaul
Sitter,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - External Signs and Decals
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Fit Communication system Speakers
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New floor plates at end
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Pillars (500mm) L/H or R/H
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Pillars Full size
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Side Steps - Entrance
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Fit New Spark plates Toilet Floor
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gangway Plate Overhaul
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gangway Plate Renew
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Glass (200 x 200) for emergency & fire ext
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Glass Exit/Entrance Side Door (Including rubber)
Sitter,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Grit Blast Body Shell and u/f equipment
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gummies Rubber Diaphragms - New (Including Steel Plates)
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Gummies Rubber Diaphragms - Overhaul (Renew Rubbers Repair Steel Plates)
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Inter Coach Connectors (Recepticals)
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Interior Lighting new (Kit)
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Jumper Cables Complete New
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - LT Rewiring
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Main Buss Junction & Receptical Boxes - Fit New
Sitter,Completion,Electrical,Bodywork & Attachments (Excl. Interior Trim) - Main DB Complete
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Maxi Repairs
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Midi Repairs (Refer CR 001)
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Mini Repairs (Refer CR 001)
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Monsoon Ventilators Renew (Rotating type)
Sitter,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Paint Coach and auto coat complete
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Destination (2.5mm x 125mm x 625mm)
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Plate Patch Sole bar (6mm x 135mm x 600mm)
Sitter,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Plate Stencil (2.5mm x 125mm x 800mm)
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Remove Asbetos (Interior and Exterior) If Applicable
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip big
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Card Clip small
Sitter,Completion,Coach Build,Bodywork & Attachments (Excl. Interior Trim) - Renew Commode Handles
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Renew Corrugated Metal Floor
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Roof Modification for Lights and Air-conditioning
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repair Gutters
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Body (Side and ends)
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Rust Repairs Roof
Sitter,Completion,Paint Works,Bodywork & Attachments (Excl. Interior Trim) - Stencilling
Sitter,Completion,Testing & Commissioning,Bodywork & Attachments (Excl. Interior Trim) - Vehicle Compliance (To Pass Structure Gauge)
Sitter,Completion,QC,Bodywork & Attachments (Excl. Interior Trim) - Water Test Coaches Exterior
Sitter,Completion,Structural,Bodywork & Attachments (Excl. Interior Trim) - Window mainline drop MKIV Aperture Conversion
